employee_id,sector,Gender,Age,role,Hire_Date,Years_At_Company,Education_Level,quality_score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,development_score,Promotions,Employee_Satisfaction_Score,Resigned,date,output_score,performance_status,performance_drivers,employee_explanation,strengths
4728,Operations,Female,50,Manager,2018-03-04 08:03:05.556036,6,Bachelor,5,9000.0,53,43,21,6,75,19,36,2,4.57,False,2024-12-31,41.45910332636992,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
85199,Sales,Female,27,Specialist,2017-08-15 08:03:05.556036,7,Bachelor,1,4950.0,39,10,9,11,100,8,42,2,1.01,False,2024-12-31,14.074595355383533,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
35796,HR,Male,26,Engineer,2024-03-07 08:03:05.556036,0,Bachelor,3,7800.0,39,44,6,2,25,18,61,0,1.44,False,2024-12-31,64.1399416909621,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Good attendance consistency']}","['Good productivity level', 'Good attendance consistency']"
12257,Operations,Female,33,Technician,2017-05-20 08:03:05.556036,7,PhD,3,4550.0,30,26,17,4,0,6,66,2,4.58,False,2024-12-31,41.34640869334747,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
35719,Operations,Female,52,Consultant,2020-12-30 08:03:05.556036,3,High School,3,7150.0,44,25,23,13,75,10,57,2,4.55,False,2024-12-31,27.578599007170435,Needs Improvement,"['Lower productivity relative to workload', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
70552,Operations,Female,38,Developer,2020-06-13 08:03:05.556036,4,Bachelor,2,6000.0,32,5,16,3,75,9,43,0,1.51,False,2024-12-31,7.653061224489796,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
54375,Marketing,Male,43,Consultant,2023-10-27 08:03:05.556036,0,Bachelor,4,7700.0,41,44,6,7,0,19,70,0,3.16,True,2024-12-31,61.224489795918366,On Track,['No major performance risk factors identified'],"{'status': 'On Track', 'summary': ""Your performance for the selected period is classified as 'On Track'."", 'drivers': ['No major performance risk factors identified'], 'recommended_actions': ['Maintain current working practices and continue consistent performance.'], 'strengths': ['Good productivity level', 'Strong quality of work']}","['Good productivity level', 'Strong quality of work']"
39692,Legal,Female,23,Consultant,2015-05-20 08:03:05.556036,9,Bachelor,3,7150.0,55,20,19,10,100,9,74,1,2.43,False,2024-12-31,18.984337921214998,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
93703,Marketing,Female,57,Manager,2019-01-18 08:03:05.556036,5,Bachelor,1,6600.0,45,14,14,3,25,14,56,1,4.78,False,2024-12-31,16.483516483516482,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good attendance consistency']}",['Good attendance consistency']
73692,IT,Female,49,Engineer,2022-10-31 08:03:05.556036,1,Bachelor,1,6600.0,43,40,8,0,25,2,92,1,1.11,False,2024-12-31,52.10594876248371,Needs Improvement,['Quality score below expected level'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Quality score below expected level'], 'recommended_actions': ['Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Good productivity level', 'Good attendance consistency']}","['Good productivity level', 'Good attendance consistency']"
98071,Legal,Male,26,Analyst,2023-02-22 08:03:05.556036,1,Bachelor,5,6000.0,59,8,19,6,100,9,94,2,3.57,False,2024-12-31,7.150305377625503,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
576,Marketing,Male,50,Analyst,2021-11-12 08:03:05.556036,2,High School,5,6000.0,43,12,7,6,75,7,5,1,4.86,False,2024-12-31,15.799868334430546,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
84611,HR,Female,49,Manager,2020-10-30 08:03:05.556036,3,High School,4,8400.0,55,32,27,5,100,9,20,1,4.87,False,2024-12-31,28.60122151050201,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
61770,HR,Male,29,Analyst,2021-03-17 08:03:05.556036,3,Master,1,4400.0,33,11,24,9,75,4,12,2,1.78,False,2024-12-31,14.965986394557822,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
32261,Engineering,Male,53,Analyst,2024-03-09 08:03:05.556036,0,High School,1,4400.0,54,6,6,6,75,9,67,2,2.04,True,2024-12-31,6.4446831364124595,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
82200,IT,Male,31,Consultant,2020-10-16 08:03:05.556036,3,Bachelor,5,8250.0,34,33,25,5,75,19,60,0,2.3,False,2024-12-31,43.449637919684,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work', 'Good attendance consistency']}","['Strong quality of work', 'Good attendance consistency']"
36291,Engineering,Male,39,Developer,2022-09-10 08:03:05.556036,1,Bachelor,4,7000.0,31,10,8,6,50,16,25,2,4.44,True,2024-12-31,17.492711370262388,Needs Improvement,['Lower productivity relative to workload'],"{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.'], 'strengths': ['Strong quality of work']}",['Strong quality of work']
78450,HR,Male,24,Analyst,2018-02-18 08:03:05.556036,6,High School,1,4400.0,59,36,1,13,0,18,14,0,1.34,False,2024-12-31,37.04338878408506,Needs Improvement,"['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency']","{'status': 'Needs Improvement', 'summary': ""Your performance for the selected period is classified as 'Needs Improvement'."", 'drivers': ['Lower productivity relative to workload', 'Quality score below expected level', 'High number of sick days affecting consistency'], 'recommended_actions': ['Review workload planning and focus on prioritising high-impact tasks.', 'Focus on accuracy and seek feedback or refresher training to improve quality.', 'Discuss workload balance or wellbeing support with your manager to improve consistency.'], 'strengths': ['Maintaining baseline performance']}",['Maintaining baseline performance']
